"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1734088679","4","","Aggregated",30.00,0.00,37,48,55,58,70,83,92,100,110,110,110,110,5893,1,34,42,3,1963,86237
"1734088680","4","","Aggregated",30.60,0.00,37,48,55,58,71,83,98,110,170,170,170,170,5914,1,34,42,3,1963,86278
"1734088681","4","","Aggregated",30.80,0.00,35,48,54,58,72,83,100,110,170,170,170,170,5938,1,34,42,3,1963,86306
"1734088682","4","","Aggregated",30.90,0.00,37,48,55,59,73,84,100,110,170,170,170,170,5969,1,35,42,3,1963,86418
"1734088683","4","","Aggregated",30.20,0.00,37,48,54,58,72,83,98,110,170,170,170,170,5999,1,35,42,3,1963,86455
"1734088684","4","","Aggregated",29.20,0.00,35,48,53,59,74,86,100,130,170,170,170,170,6030,1,35,42,3,1963,86563
"1734088685","4","","Aggregated",29.00,0.00,37,47,55,60,74,88,100,160,170,170,170,170,6058,1,35,42,3,1963,86657
"1734088686","4","","Aggregated",29.10,0.00,35,47,53,59,74,86,100,160,170,170,170,170,6082,1,35,42,3,1963,86505
"1734088688","4","","Aggregated",29.00,0.00,36,48,54,59,74,86,110,160,170,170,170,170,6110,1,35,42,3,1963,86496
"1734088689","4","","Aggregated",28.50,0.00,37,49,54,59,73,84,100,160,170,170,170,170,6141,1,35,42,3,1963,86455
"1734088690","4","","Aggregated",27.20,0.00,37,48,54,58,72,83,97,130,170,170,170,170,6172,1,35,42,3,1963,86412
"1734088691","4","","Aggregated",27.70,0.00,38,48,54,59,74,86,98,130,160,160,160,160,6203,1,35,42,3,1963,86519
"1734088692","4","","Aggregated",27.60,0.00,36,47,54,59,75,91,130,160,510,510,510,510,6226,1,35,42,3,1963,86519
"1734088693","4","","Aggregated",28.60,0.00,34,46,52,59,80,100,150,160,510,510,510,510,6248,1,35,42,3,1963,86416
"1734088694","4","","Aggregated",28.70,0.00,35,48,56,60,90,140,270,360,650,650,650,650,6266,1,35,43,3,1963,86405
"1734088695","4","","Aggregated",28.70,0.00,36,48,57,68,120,240,340,360,650,650,650,650,6283,1,35,43,3,1963,86429
"1734088696","4","","Aggregated",26.30,0.00,40,51,61,77,140,280,360,510,690,690,690,690,6303,1,35,43,3,1963,86562
"1734088697","4","","Aggregated",25.20,0.00,41,51,66,87,150,290,360,510,690,690,690,690,6323,1,35,43,3,1963,86462
"1734088698","4","","Aggregated",24.10,0.00,41,56,87,120,270,310,510,650,690,690,690,690,6334,1,35,43,3,1963,86471
"1734088699","4","","Aggregated",24.00,0.00,41,67,100,130,280,360,650,740,1100,1100,1100,1100,6364,1,35,44,3,1963,86540
"1734088700","4","","Aggregated",22.30,0.00,38,66,100,130,290,360,650,740,1100,1100,1100,1100,6388,1,35,44,3,1963,86571
"1734088701","4","","Aggregated",21.80,0.00,35,54,82,120,280,360,650,740,1100,1100,1100,1100,6418,1,35,44,3,1963,86535
"1734088702","4","","Aggregated",21.60,0.00,32,48,68,86,270,340,650,690,1100,1100,1100,1100,6462,1,34,43,3,1963,86388
"1734088703","4","","Aggregated",21.20,0.00,31,43,52,67,150,290,650,690,1100,1100,1100,1100,6498,1,34,43,3,1963,86273
"1734088703","0","","Aggregated",21.20,0.00,32,44,55,69,150,290,490,690,1100,1100,1100,1100,6519,1,34,43,3,1963,86330
