"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1734089263","8","","Aggregated",58.60,0.00,33,43,50,55,75,110,160,210,490,490,490,490,11670,0,34,42,3,1765,85817
"1734089264","8","","Aggregated",57.90,0.00,33,44,51,57,81,110,190,220,490,490,490,490,11718,0,34,42,3,1765,85810
"1734089265","8","","Aggregated",56.50,0.00,34,46,53,62,90,130,210,320,490,490,490,490,11753,0,34,42,3,1765,85829
"1734089266","8","","Aggregated",55.80,0.00,35,48,59,67,110,180,370,490,760,760,760,760,11782,0,34,42,3,1765,85849
"1734089267","8","","Aggregated",54.70,0.00,37,51,65,75,140,300,450,640,760,760,760,760,11810,0,34,43,3,1765,85816
"1734089268","8","","Aggregated",51.00,0.00,41,57,73,92,200,380,660,880,920,920,920,920,11838,0,34,43,3,1765,85879
"1734089269","8","","Aggregated",46.90,0.00,40,60,73,92,200,380,660,880,920,920,920,920,11898,0,34,43,3,1765,85837
"1734089270","8","","Aggregated",44.20,0.00,40,60,73,90,200,380,660,880,920,920,920,920,11960,0,34,43,3,1765,85874
"1734089271","8","","Aggregated",42.20,0.00,39,59,72,90,190,370,660,880,920,920,920,920,12019,0,34,43,3,1765,85845
"1734089272","8","","Aggregated",42.50,0.00,38,57,71,89,180,370,660,880,920,920,920,920,12066,0,34,43,3,1765,85814
"1734089273","8","","Aggregated",42.30,0.00,37,54,69,80,160,360,660,880,920,920,920,920,12127,0,34,43,3,1765,85769
"1734089274","8","","Aggregated",43.00,0.00,36,49,63,73,130,360,640,880,920,920,920,920,12188,0,34,43,3,1765,85756
"1734089275","8","","Aggregated",44.30,0.00,35,48,61,70,110,250,640,880,920,920,920,920,12240,0,34,43,3,1765,85809
"1734089276","8","","Aggregated",45.50,0.00,35,47,59,66,91,160,370,690,920,920,920,920,12291,0,34,43,3,1765,85924
"1734089277","8","","Aggregated",46.70,0.00,36,47,56,62,80,100,170,660,920,920,920,920,12360,0,34,43,3,1765,86000
"1734089278","8","","Aggregated",48.60,0.00,35,47,56,61,75,92,110,150,190,190,190,190,12412,0,34,43,3,1765,86026
"1734089279","8","","Aggregated",51.90,0.00,35,46,54,59,75,90,110,140,190,190,190,190,12475,0,34,43,3,1765,85936
"1734089280","8","","Aggregated",55.90,0.00,36,47,54,59,75,91,110,140,190,190,190,190,12528,0,34,43,3,1765,85992
"1734089281","8","","Aggregated",57.00,0.00,37,48,56,59,74,90,110,140,190,190,190,190,12588,0,34,43,3,1765,85989
"1734089282","8","","Aggregated",57.00,0.00,38,49,57,61,78,92,110,140,190,190,190,190,12642,0,34,43,3,1765,86075
"1734089283","8","","Aggregated",56.60,0.00,39,49,57,61,78,90,110,130,190,190,190,190,12700,0,34,43,3,1765,86075
"1734089284","8","","Aggregated",56.80,0.00,40,50,57,62,80,92,110,140,190,190,190,190,12758,0,34,43,3,1765,86167
"1734089285","8","","Aggregated",56.50,0.00,38,49,56,61,75,90,110,140,190,190,190,190,12815,0,34,43,3,1765,86126
"1734089286","8","","Aggregated",57.00,0.00,37,49,56,59,76,90,110,130,190,190,190,190,12862,0,34,43,3,1765,86121
"1734089287","0","","Aggregated",56.60,0.00,37,48,55,59,76,91,110,130,190,190,190,190,12895,0,34,43,3,1765,86105
